nj=20;
nm=15;
Ops = {
< 1 1 4 8 0 16 >
< 1 2 5 73 0 4 >
< 1 3 3 49 0 5 >
< 1 4 6 24 0 3 >
< 1 5 7 81 0 6 >
< 1 6 2 68 0 7 >
< 1 7 1 23 0 2 >
< 1 8 13 69 0 1 >
< 1 9 9 74 0 13 >
< 1 10 11 45 0 9 >
< 1 11 12 4 0 11 >
< 1 12 15 59 0 12 >
< 1 13 10 25 0 15 >
< 1 14 8 70 0 10 >
< 1 15 14 68 1 8 >
< 2 1 4 34 0 16 >
< 2 2 3 33 0 4 >
< 2 3 6 7 0 3 >
< 2 4 2 69 0 6 >
< 2 5 5 54 0 2 >
< 2 6 7 18 0 5 >
< 2 7 1 38 0 7 >
< 2 8 9 28 0 1 >
< 2 9 13 12 0 9 >
< 2 10 15 50 0 13 >
< 2 11 11 66 0 15 >
< 2 12 8 81 0 11 >
< 2 13 10 81 0 8 >
< 2 14 14 91 0 10 >
< 2 15 12 66 1 14 >
< 3 1 1 8 0 16 >
< 3 2 7 20 0 1 >
< 3 3 4 52 0 7 >
< 3 4 5 83 0 4 >
< 3 5 6 18 0 5 >
< 3 6 3 82 0 6 >
< 3 7 2 68 0 3 >
< 3 8 8 50 0 2 >
< 3 9 15 54 0 8 >
< 3 10 12 6 0 15 >
< 3 11 11 73 0 12 >
< 3 12 14 48 0 11 >
< 3 13 10 20 0 14 >
< 3 14 9 93 0 10 >
< 3 15 13 99 1 9 >
< 4 1 3 41 0 16 >
< 4 2 1 72 0 3 >
< 4 3 2 91 0 1 >
< 4 4 5 52 0 2 >
< 4 5 6 30 0 5 >
< 4 6 4 1 0 6 >
< 4 7 7 92 0 4 >
< 4 8 14 52 0 7 >
< 4 9 9 41 0 14 >
< 4 10 10 45 0 9 >
< 4 11 15 43 0 10 >
< 4 12 13 97 0 15 >
< 4 13 11 64 0 13 >
< 4 14 12 71 0 11 >
< 4 15 8 76 1 12 >
< 5 1 1 48 0 16 >
< 5 2 2 44 0 1 >
< 5 3 6 49 0 2 >
< 5 4 7 92 0 6 >
< 5 5 4 29 0 7 >
< 5 6 3 29 0 4 >
< 5 7 5 88 0 3 >
