nj=20;
nm=10;
Ops = {
< 1 1 3 16 0 11 >
< 1 2 1 59 0 3 >
< 1 3 5 10 0 1 >
< 1 4 4 95 0 5 >
< 1 5 2 64 0 4 >
< 1 6 9 92 0 2 >
< 1 7 10 56 0 9 >
< 1 8 8 3 0 10 >
< 1 9 6 73 0 8 >
< 1 10 7 17 1 6 >
< 2 1 2 5 0 11 >
< 2 2 5 64 0 2 >
< 2 3 4 30 0 5 >
< 2 4 3 14 0 4 >
< 2 5 1 96 0 3 >
< 2 6 10 11 0 1 >
< 2 7 9 73 0 10 >
< 2 8 8 35 0 9 >
< 2 9 7 93 0 8 >
< 2 10 6 12 1 7 >
< 3 1 4 35 0 11 >
< 3 2 5 75 0 4 >
< 3 3 1 54 0 5 >
< 3 4 2 30 0 1 >
< 3 5 3 83 0 2 >
< 3 6 10 20 0 3 >
< 3 7 9 29 0 10 >
< 3 8 8 38 0 9 >
< 3 9 7 90 0 8 >
< 3 10 6 39 1 7 >
< 4 1 5 29 0 11 >
< 4 2 4 21 0 5 >
< 4 3 1 52 0 4 >
< 4 4 3 93 0 1 >
< 4 5 2 20 0 3 >
< 4 6 6 5 0 2 >
< 4 7 8 11 0 6 >
< 4 8 9 53 0 8 >
< 4 9 10 56 0 9 >
< 4 10 7 98 1 10 >
< 5 1 1 17 0 11 >
< 5 2 4 16 0 1 >
< 5 3 5 41 0 4 >
< 5 4 2 78 0 5 >
< 5 5 3 100 0 2 >
< 5 6 6 55 0 3 >
< 5 7 9 27 0 6 >
< 5 8 7 2 0 9 >
< 5 9 8 87 0 7 >
< 5 10 10 55 1 8 >
< 6 1 4 97 0 11 >
< 6 2 2 32 0 4 >
< 6 3 5 84 0 2 >
< 6 4 3 71 0 5 >
< 6 5 1 38 0 3 >
< 6 6 10 64 0 1 >
< 6 7 8 16 0 10 >
< 6 8 6 5 0 8 >
< 6 9 7 41 0 6 >
< 6 10 9 41 1 7 >
< 7 1 4 41 0 11 >
< 7 2 2 57 0 4 >
< 7 3 5 37 0 2 >
< 7 4 1 64 0 5 >
< 7 5 3 92 0 1 >
< 7 6 7 19 0 3 >
< 7 7 10 47 0 7 >
< 7 8 8 94 0 10 >
< 7 9 9 79 0 8 >
< 7 10 6 21 1 9 >
< 8 1 1 23 0 11 >
< 8 2 4 67 0 1 >
< 8 3 2 39 0 4 >
< 8 4 5 98 0 2 >
< 8 5 3 63 0 5 >
< 8 6 9 83 0 3 >
< 8 7 6 45 0 9 >
< 8 8 7 89 0 6 >
< 8 9 10 81 0 7 >
< 8 10 8 44 1 10 >
< 9 1 2 88 0 11 >
< 9 2 1 59 0 2 >
< 9 3 4 39 0 1 >
< 9 4 3 63 0 4 >
< 9 5 5 91 0 3 >
< 9 6 9 36 0 5 >
< 9 7 6 44 0 9 >
< 9 8 7 45 0 6 >
< 9 9 10 43 0 7 >
< 9 10 8 12 1 10 >
< 10 1 3 29 0 11 >
< 10 2 2 17 0 3 >
< 10 3 1 6 0 2 >
< 10 4 4 74 0 1 >
< 10 5 5 51 0 4 >
< 10 6 10 14 0 5 >
< 10 7 7 2 0 10 >
< 10 8 6 56 0 7 >
< 10 9 8 49 0 6 >
< 10 10 9 14 1 8 >
< 11 1 4 75 0 11 >
< 11 2 3 10 0 4 >
< 11 3 5 1 0 3 >
< 11 4 1 35 0 5 >
< 11 5 2 99 0 1 >
< 11 6 8 56 0 2 >
< 11 7 6 95 0 8 >
< 11 8 10 78 0 6 >
< 11 9 7 53 0 10 >
< 11 10 9 82 1 7 >
< 12 1 1 75 0 11 >
< 12 2 3 96 0 1 >
< 12 3 2 21 0 3 >
< 12 4 4 90 0 2 >
< 12 5 5 55 0 4 >
< 12 6 7 23 0 5 >
< 12 7 8 40 0 7 >
< 12 8 10 76 0 8 >
< 12 9 9 55 0 10 >
< 12 10 6 45 1 9 >
< 13 1 4 90 0 11 >
< 13 2 5 64 0 4 >
< 13 3 1 72 0 5 >
< 13 4 3 33 0 1 >
< 13 5 2 59 0 3 >
< 13 6 8 51 0 2 >
< 13 7 7 74 0 8 >
< 13 8 6 85 0 7 >
< 13 9 10 76 0 6 >
< 13 10 9 38 1 10 >
< 14 1 4 57 0 11 >
< 14 2 2 84 0 4 >
< 14 3 3 87 0 2 >
< 14 4 5 2 0 3 >
< 14 5 1 68 0 5 >
< 14 6 9 4 0 1 >
< 14 7 6 77 0 9 >
< 14 8 7 37 0 6 >
< 14 9 8 37 0 7 >
< 14 10 10 94 1 8 >
< 15 1 2 16 0 11 >
< 15 2 4 46 0 2 >
< 15 3 5 34 0 4 >
< 15 4 3 23 0 5 >
< 15 5 1 77 0 3 >
< 15 6 8 68 0 1 >
< 15 7 9 14 0 8 >
< 15 8 10 54 0 9 >
< 15 9 6 37 0 10 >
< 15 10 7 99 1 6 >
< 16 1 5 24 0 11 >
< 16 2 2 73 0 5 >
< 16 3 3 92 0 2 >
< 16 4 1 43 0 3 >
< 16 5 4 42 0 1 >
< 16 6 6 81 0 4 >
< 16 7 8 99 0 6 >
< 16 8 9 88 0 8 >
< 16 9 10 80 0 9 >
< 16 10 7 5 1 10 >
< 17 1 2 56 0 11 >
< 17 2 3 51 0 2 >
< 17 3 1 3 0 3 >
< 17 4 5 87 0 1 >
< 17 5 4 25 0 5 >
< 17 6 6 62 0 4 >
< 17 7 8 11 0 6 >
< 17 8 9 88 0 8 >
< 17 9 7 68 0 9 >
< 17 10 10 29 1 7 >
< 18 1 3 85 0 11 >
< 18 2 4 3 0 3 >
< 18 3 5 21 0 4 >
< 18 4 1 49 0 5 >
< 18 5 2 79 0 1 >
< 18 6 9 38 0 2 >
< 18 7 6 37 0 9 >
< 18 8 10 72 0 6 >
< 18 9 8 18 0 10 >
< 18 10 7 18 1 8 >
< 19 1 1 2 0 11 >
< 19 2 4 55 0 1 >
< 19 3 2 31 0 4 >
< 19 4 3 29 0 2 >
< 19 5 5 98 0 3 >
< 19 6 6 92 0 5 >
< 19 7 7 43 0 6 >
< 19 8 9 99 0 7 >
< 19 9 8 67 0 9 >
< 19 10 10 41 1 8 >
< 20 1 5 69 0 11 >
< 20 2 4 64 0 5 >
< 20 3 1 61 0 4 >
< 20 4 2 13 0 1 >
< 20 5 3 31 0 2 >
< 20 6 6 6 0 3 >
< 20 7 9 84 0 6 >
< 20 8 10 94 0 9 >
< 20 9 8 32 0 10 >
< 20 10 7 54 1 8 >
};
