nj=20;
nm=15;
Ops = {
< 1 1 4 8 0 16 >
< 1 2 3 73 0 4 >
< 1 3 2 79 0 3 >
< 1 4 1 95 0 2 >
< 1 5 7 69 0 1 >
< 1 6 5 9 0 7 >
< 1 7 6 5 0 5 >
< 1 8 9 85 0 6 >
< 1 9 10 52 0 9 >
< 1 10 12 43 0 10 >
< 1 11 15 32 0 12 >
< 1 12 8 91 0 15 >
< 1 13 11 24 0 8 >
< 1 14 14 89 0 11 >
< 1 15 13 38 1 14 >
< 2 1 7 45 0 16 >
< 2 2 2 70 0 7 >
< 2 3 5 84 0 2 >
< 2 4 4 24 0 5 >
< 2 5 6 18 0 4 >
< 2 6 1 20 0 6 >
< 2 7 3 71 0 1 >
< 2 8 9 21 0 3 >
< 2 9 8 60 0 9 >
< 2 10 10 98 0 8 >
< 2 11 11 70 0 10 >
< 2 12 14 52 0 11 >
< 2 13 13 34 0 14 >
< 2 14 12 23 0 13 >
< 2 15 15 52 1 12 >
< 3 1 7 16 0 16 >
< 3 2 5 68 0 7 >
< 3 3 2 85 0 5 >
< 3 4 1 39 0 2 >
< 3 5 6 40 0 1 >
< 3 6 3 98 0 6 >
< 3 7 4 61 0 3 >
< 3 8 11 77 0 4 >
< 3 9 8 60 0 11 >
< 3 10 12 73 0 8 >
< 3 11 10 66 0 12 >
< 3 12 15 84 0 10 >
< 3 13 9 16 0 15 >
< 3 14 14 43 0 9 >
< 3 15 13 88 1 14 >
< 4 1 1 72 0 16 >
< 4 2 2 17 0 1 >
< 4 3 4 68 0 2 >
< 4 4 5 89 0 4 >
< 4 5 3 94 0 5 >
< 4 6 7 98 0 3 >
< 4 7 6 56 0 7 >
< 4 8 11 88 0 6 >
< 4 9 14 27 0 11 >
< 4 10 10 60 0 14 >
< 4 11 13 61 0 10 >
< 4 12 9 8 0 13 >
< 4 13 8 88 0 9 >
< 4 14 12 48 0 8 >
< 4 15 15 65 1 12 >
< 5 1 7 78 0 16 >
< 5 2 3 24 0 7 >
< 5 3 6 28 0 3 >
< 5 4 1 73 0 6 >
< 5 5 5 21 0 1 >
< 5 6 2 69 0 5 >
< 5 7 4 52 0 2 >
< 5 8 15 32 0 4 >
< 5 9 9 83 0 15 >
